class	allele	guuid	gene
aminoglycoside	112	78c8deb6-c54c-4f7f-9b17-228161f04609	APH(3'')-Ib
aminoglycoside	108	78d0d669-cc28-4e48-be37-05600f92b417	APH(3'')-Ib
aminoglycoside	108	7901ad7f-b67d-4c71-9566-a61b8a082d9f	APH(3'')-Ib
aminoglycoside	108	79046338-f3f9-40fe-b7c9-788b3132d1f7	APH(3'')-Ib
aminoglycoside	108	792f7021-3e8d-44a0-a0bd-1820879ceac3	APH(3'')-Ib
aminoglycoside	108	7a3b378b-508a-4fd1-a1c3-589ddc2bfc32	APH(3'')-Ib
aminoglycoside	108	7a67b1a9-42e8-4cb4-9c5e-24d850009e40	APH(3'')-Ib
aminoglycoside	108	7a9991be-e7b4-45c2-9ada-65fd72f9ec49	APH(3'')-Ib
aminoglycoside	108	7b147301-33f4-45bc-a668-f6d40c13529e	APH(3'')-Ib
aminoglycoside	108	7b1d8116-d098-4cf6-90e4-bc2bd224c53e	APH(3'')-Ib
aminoglycoside	108	7b9a5796-4ff9-4cf3-85e6-4ee32a9c142b	APH(3'')-Ib
aminoglycoside	108	7ca56ec6-5206-4f19-98fd-a1d0c445dec9	APH(3'')-Ib
aminoglycoside	112	7d28e4f0-ea18-4170-a879-85663c0cc64a	APH(3'')-Ib
aminoglycoside	108	7e0b88b2-806d-4a30-81d3-7cba737838c1	APH(3'')-Ib
aminoglycoside	108	7e2170f0-1a3d-4274-852f-4b0f23c4e1b8	APH(3'')-Ib
aminoglycoside	108	7e2c31ef-70d2-455b-90d5-4bb90c858896	APH(3'')-Ib
aminoglycoside	108	7ee7e1ff-c7a7-4379-9b28-9b144dbab81c	APH(3'')-Ib
aminoglycoside	108	7ee7e8a1-f9e1-4f03-b048-1f2df9ed1837	APH(3'')-Ib
aminoglycoside	108	7ef58802-51a6-404b-935c-8af014454ddc	APH(3'')-Ib
aminoglycoside	108	7f3f3deb-a87c-4d5e-ab04-c1165a684b69	APH(3'')-Ib
aminoglycoside	112	7f5b2b0a-c330-48d8-9632-e7bec2c07752	APH(3'')-Ib
aminoglycoside	108	7f5fec2a-75f0-4d71-ab44-0205e1a8810d	APH(3'')-Ib
aminoglycoside	108	7f8bdfc4-ff58-4242-bfde-429f4173ca1b	APH(3'')-Ib
aminoglycoside	108	7f932369-96ad-44cf-944c-237d5c5697a2	APH(3'')-Ib
aminoglycoside	124	7faab318-09be-4d5f-bd78-0f6732b4c2a4	APH(3'')-Ib
aminoglycoside	108	7fafdadd-f73a-448f-94c8-293286fc86f7	APH(3'')-Ib
aminoglycoside	111	7fca96aa-7a29-43b5-b1b3-26b83ead940f	APH(3'')-Ib
aminoglycoside	108	803ca1f3-942d-40c2-b95f-96e638b2960f	APH(3'')-Ib
aminoglycoside	111	805f4cc1-c4a3-4263-b658-f8504eb1ea5a	APH(3'')-Ib
aminoglycoside	109	8076d8de-fd45-4e62-9582-00102e05aa20	APH(3'')-Ib
aminoglycoside	108	80ab435c-3e5c-4234-bb62-de59923844d6	APH(3'')-Ib
aminoglycoside	108	80f189f9-667c-4a3b-87b6-7adc140fd9fd	APH(3'')-Ib
aminoglycoside	111	8188e7b8-d1d3-4366-ae03-890e2fb7795e	APH(3'')-Ib
aminoglycoside	108	818cae84-5868-449e-a0d1-5ceee4ce2bc8	APH(3'')-Ib
aminoglycoside	108	8259218e-f654-43e8-a948-66522c2edccd	APH(3'')-Ib
aminoglycoside	108	826a2752-463c-4821-87c6-97039800e481	APH(3'')-Ib
aminoglycoside	108	82e9d2da-666c-4131-99b5-9e082bba872f	APH(3'')-Ib
aminoglycoside	111	831a92e0-cc18-40de-bcec-4a5eb9e4af59	APH(3'')-Ib
aminoglycoside	108	832667fd-6260-422e-b853-eeeb7cc35bfd	APH(3'')-Ib
aminoglycoside	109	8429e101-3cec-431a-a669-66166b5a88dc	APH(3'')-Ib
aminoglycoside	108	846d8e4c-56ed-4350-909f-40b88d683b0f	APH(3'')-Ib
aminoglycoside	108	847a45d2-6a84-4fc4-b892-ae507e84e660	APH(3'')-Ib
aminoglycoside	108	861440b2-f103-42b2-b815-2246343f8f1a	APH(3'')-Ib
aminoglycoside	108	864e44dd-0c85-47a8-8227-28ad127c7997	APH(3'')-Ib
aminoglycoside	108	86bee531-6406-447f-8079-0e624a0e1438	APH(3'')-Ib
aminoglycoside	112	874482f6-2de5-46ea-85c1-0976e0e55e17	APH(3'')-Ib
aminoglycoside	112	8750420b-1448-465a-8b65-20a7463b1686	APH(3'')-Ib
aminoglycoside	108	876020db-7fb5-4d16-a10a-9869b66e6fac	APH(3'')-Ib
aminoglycoside	108	878951a6-6764-4ec0-b7ef-e60263849626	APH(3'')-Ib
aminoglycoside	108	878f3d69-8fe9-42de-acd7-aa26af317c3d	APH(3'')-Ib
aminoglycoside	122	87944cf8-d204-422f-aeb1-77a945a91419	APH(3'')-Ib
aminoglycoside	108	87ea03e0-cdce-472a-a072-446c4b1eef6f	APH(3'')-Ib
aminoglycoside	108	881c66ba-1846-492c-9531-35b6b65106db	APH(3'')-Ib
aminoglycoside	108	882d00f0-c478-4fbf-a133-3ed1adea212c	APH(3'')-Ib
aminoglycoside	108	883d2bda-9e61-4b43-a274-9f93cd444662	APH(3'')-Ib
aminoglycoside	108	88f5557e-afbd-4052-857a-c836cd5f31f9	APH(3'')-Ib
aminoglycoside	108	89bf5efa-c32e-404d-8c95-0078360dc713	APH(3'')-Ib
aminoglycoside	108	89db24b5-c60a-4ef1-9658-d9ab7e34893c	APH(3'')-Ib
aminoglycoside	111	89f7c8d4-4c8f-46e0-b86c-37ef028fdd31	APH(3'')-Ib
aminoglycoside	108	8a17cf78-c511-416e-a306-03e607fcee1c	APH(3'')-Ib
aminoglycoside	108	8af21f43-db4c-4ff5-8813-35e6054c914b	APH(3'')-Ib
aminoglycoside	108	8b0d90b0-37eb-4a48-aad1-a67a2087e1d7	APH(3'')-Ib
aminoglycoside	108	8b363637-d769-4fa5-a4f0-3ea85c98bef0	APH(3'')-Ib
aminoglycoside	112	8b77a82a-9b4b-43d2-a97c-dd72883f3fcc	APH(3'')-Ib
aminoglycoside	109	8b86284e-c3e8-4e41-8941-e9703f8dd3eb	APH(3'')-Ib
aminoglycoside	108	8c3ee6e7-e570-484b-926c-269c15336fce	APH(3'')-Ib
aminoglycoside	108	8c58683f-32ce-4c9c-918b-e299755eb570	APH(3'')-Ib
aminoglycoside	108	8cad0e7f-729a-47cd-9440-f3ee9049f6b6	APH(3'')-Ib
aminoglycoside	108	8cd09d68-65cc-451c-a06e-ed1bc13b4b60	APH(3'')-Ib
aminoglycoside	109	8ce6ee73-2f86-4d6b-b627-2db74898fe5b	APH(3'')-Ib
aminoglycoside	108	8cf60dbc-d848-4ec3-abe3-8de3d4297bd8	APH(3'')-Ib
aminoglycoside	111	8d41d26a-7a0d-4fe9-bff2-0bca985f0cd2	APH(3'')-Ib
aminoglycoside	108	8d5fd424-9741-4757-9601-156c393d14fc	APH(3'')-Ib
aminoglycoside	111	8d71e389-a94e-44d7-9585-763acf43ea84	APH(3'')-Ib
aminoglycoside	112	8dec9287-f974-4397-af3a-e2b1dfa15959	APH(3'')-Ib
aminoglycoside	108	8df35df9-26b1-4780-bc26-2edfdf36a01d	APH(3'')-Ib
aminoglycoside	108	8e0b91cb-e6b6-490f-b174-efed16e5a9e1	APH(3'')-Ib
aminoglycoside	112	8ea56a9b-5921-4696-b940-a20bae9ceb56	APH(3'')-Ib
aminoglycoside	108	8ecaa31e-7f30-4996-92d5-355e309fcbcf	APH(3'')-Ib
aminoglycoside	108	8edc5eeb-4418-45cf-9c3b-2e25731734a6	APH(3'')-Ib
aminoglycoside	108	8f191563-6ced-4722-84d1-eb9ee3dce5c4	APH(3'')-Ib
aminoglycoside	108	9028cbf4-58c2-4199-96d5-1c778440423f	APH(3'')-Ib
aminoglycoside	108	90b2003f-9a6c-4bd6-a7fd-7a5e7ebce4dc	APH(3'')-Ib
aminoglycoside	108	926ff07a-44d2-43e6-8595-808221deec9a	APH(3'')-Ib
aminoglycoside	109	92c5ad69-2770-4b6e-844f-2ef5cc31ad4c	APH(3'')-Ib
aminoglycoside	108	932d67a9-fa3f-4f5d-ae00-623e4975ad5a	APH(3'')-Ib
aminoglycoside	108	9340217b-3034-4600-8715-254ba0f84805	APH(3'')-Ib
aminoglycoside	111	949ac986-c2e5-4617-b5a6-315fe9657ba6	APH(3'')-Ib
aminoglycoside	108	94b8b428-8da9-4890-9032-218a2f971b38	APH(3'')-Ib
aminoglycoside	108	94f6bc98-629f-4681-b752-48fa0578a0c8	APH(3'')-Ib
aminoglycoside	108	950e331e-37e8-4e99-b581-14b884318eb8	APH(3'')-Ib
aminoglycoside	125	95736ba7-f19e-4909-86cc-231a533890cd	APH(3'')-Ib
aminoglycoside	108	9590d174-3bd8-432d-93a9-23c30497c1b9	APH(3'')-Ib
aminoglycoside	108	95b62742-68c2-49ed-9d32-e6498f16fc70	APH(3'')-Ib
aminoglycoside	108	95fb9406-778a-4841-abae-8b79694f6110	APH(3'')-Ib
aminoglycoside	111	961b1e33-1499-4759-8571-f261d535ba5b	APH(3'')-Ib
aminoglycoside	108	961d765c-9b18-4357-9eb6-b2e77e29ae50	APH(3'')-Ib
aminoglycoside	108	9655c98c-c268-463d-a672-0dc8da0a1f8c	APH(3'')-Ib
aminoglycoside	108	9671e925-4f84-49b6-98f1-cf2f8ff84446	APH(3'')-Ib
aminoglycoside	108	969bcae3-101a-4fe4-9b87-4ee153edc467	APH(3'')-Ib
aminoglycoside	108	96c74f9c-0f24-4e4d-9a40-8c7be142fa21	APH(3'')-Ib
aminoglycoside	110	970e3b61-3817-4d63-80e0-b0e6f0394132	APH(3'')-Ib
aminoglycoside	108	975d05d7-665e-4fcc-b438-5c84505bfb09	APH(3'')-Ib
aminoglycoside	108	98370b5f-3c2e-4367-9c6f-12d1015586ef	APH(3'')-Ib
aminoglycoside	108	9844544e-4320-4760-9024-68c211bff3e6	APH(3'')-Ib
aminoglycoside	108	992f4efb-9b73-4349-96ea-0d6519f8a561	APH(3'')-Ib
aminoglycoside	108	9a4d4e79-765d-4997-b396-e07b80c316ed	APH(3'')-Ib
aminoglycoside	108	9a95f5a0-6536-4d16-afd2-78fb644606fa	APH(3'')-Ib
aminoglycoside	108	9b8a8cd9-fcb9-4f88-8d31-76a12ae0565b	APH(3'')-Ib
aminoglycoside	108	9bbd29c8-7d58-4b60-af8f-e2f027385efd	APH(3'')-Ib
aminoglycoside	108	9c63d5ae-964a-4dee-9cad-12101aa8914a	APH(3'')-Ib
aminoglycoside	108	9cc59b58-c306-4213-9b4d-18f6fa19dfab	APH(3'')-Ib
aminoglycoside	108	9cca7ea8-e51d-4582-989c-906aec8e383b	APH(3'')-Ib
aminoglycoside	108	9d155a0d-76e4-476c-95b0-5bc60512f916	APH(3'')-Ib
aminoglycoside	111	9d49f09f-b95c-4c02-8bbf-380eff9d31e5	APH(3'')-Ib
aminoglycoside	108	9d4c36aa-b8df-4b1e-9221-22e5d966d553	APH(3'')-Ib
aminoglycoside	111	9d573c06-9819-4901-8e92-a2183e9b753d	APH(3'')-Ib
aminoglycoside	108	9dabbc9f-84a6-485b-8d2e-323bad9bebb2	APH(3'')-Ib
aminoglycoside	108	9db8738b-a10e-488e-9f10-462d5658f7a4	APH(3'')-Ib
aminoglycoside	108	9e7fea35-074c-47ef-ad94-a486129bf2ec	APH(3'')-Ib
aminoglycoside	110	9e8fee5c-a828-4a2a-a731-d2a1f9867cd8	APH(3'')-Ib
aminoglycoside	108	9e92242d-5424-4445-8f78-accb5b077c4a	APH(3'')-Ib
aminoglycoside	108	9e957737-01ab-453f-9e40-82564f23613d	APH(3'')-Ib
aminoglycoside	108	9eb96ae7-939d-4fac-9859-6f78ee14c6ed	APH(3'')-Ib
aminoglycoside	112	9eedf0e5-cb9e-4101-97fc-fc25a172ce80	APH(3'')-Ib
aminoglycoside	108	9f55645a-1de4-4a3c-8701-791c3f3672d0	APH(3'')-Ib
aminoglycoside	108	9f7925ce-c1a5-4146-bfd2-25d08d7aebef	APH(3'')-Ib
aminoglycoside	108	9f8db067-c04b-42c0-aa3e-4100683dcd62	APH(3'')-Ib
aminoglycoside	108	9f942c8a-a8eb-42b7-af6a-68bacec7e7d6	APH(3'')-Ib
aminoglycoside	108	ERR1218535	APH(3'')-Ib
aminoglycoside	108	ERR1218536	APH(3'')-Ib
aminoglycoside	108	ERR1218537	APH(3'')-Ib
aminoglycoside	119	ERR1218539	APH(3'')-Ib
aminoglycoside	108	ERR1218542	APH(3'')-Ib
aminoglycoside	126	ERR1218543	APH(3'')-Ib
aminoglycoside	108	ERR1218544	APH(3'')-Ib
aminoglycoside	108	ERR1218545	APH(3'')-Ib
aminoglycoside	111	ERR1218547	APH(3'')-Ib
aminoglycoside	111	ERR1218551	APH(3'')-Ib
aminoglycoside	108	ERR1218555	APH(3'')-Ib
aminoglycoside	108	ERR1218557	APH(3'')-Ib
aminoglycoside	108	ERR1218558	APH(3'')-Ib
aminoglycoside	108	ERR1218582	APH(3'')-Ib
aminoglycoside	127	ERR1218584	APH(3'')-Ib
aminoglycoside	108	ERR1218585	APH(3'')-Ib
aminoglycoside	108	ERR1218586	APH(3'')-Ib
aminoglycoside	110	ERR1218588	APH(3'')-Ib
aminoglycoside	108	ERR1218589	APH(3'')-Ib
aminoglycoside	111	ERR1218591	APH(3'')-Ib
aminoglycoside	108	ERR1218592	APH(3'')-Ib
aminoglycoside	110	ERR1218593	APH(3'')-Ib
aminoglycoside	108	ERR1218594	APH(3'')-Ib
aminoglycoside	111	ERR1218595	APH(3'')-Ib
aminoglycoside	108	ERR1218597	APH(3'')-Ib
aminoglycoside	108	ERR1218600	APH(3'')-Ib
aminoglycoside	108	ERR1218601	APH(3'')-Ib
aminoglycoside	110	ERR1218603	APH(3'')-Ib
aminoglycoside	108	ERR1218606	APH(3'')-Ib
aminoglycoside	108	ERR1218607	APH(3'')-Ib
aminoglycoside	108	ERR1218608	APH(3'')-Ib
aminoglycoside	108	ERR1218609	APH(3'')-Ib
aminoglycoside	111	ERR1218613	APH(3'')-Ib
aminoglycoside	108	ERR1218614	APH(3'')-Ib
aminoglycoside	111	ERR1218615	APH(3'')-Ib
aminoglycoside	128	ERR1218616	APH(3'')-Ib
aminoglycoside	108	ERR1218622	APH(3'')-Ib
aminoglycoside	108	ERR1218624	APH(3'')-Ib
aminoglycoside	108	ERR1218628	APH(3'')-Ib
aminoglycoside	108	ERR1218629	APH(3'')-Ib
aminoglycoside	108	ERR1218631	APH(3'')-Ib
aminoglycoside	108	ERR1218632	APH(3'')-Ib
aminoglycoside	108	ERR1218633	APH(3'')-Ib
aminoglycoside	108	ERR1218634	APH(3'')-Ib
aminoglycoside	108	ERR1218635	APH(3'')-Ib
aminoglycoside	110	ERR1218636	APH(3'')-Ib
aminoglycoside	108	ERR1218637	APH(3'')-Ib
aminoglycoside	110	ERR1218639	APH(3'')-Ib
aminoglycoside	111	ERR1218641	APH(3'')-Ib
aminoglycoside	111	ERR1218642	APH(3'')-Ib
aminoglycoside	108	ERR1218646	APH(3'')-Ib
aminoglycoside	108	ERR1218647	APH(3'')-Ib
aminoglycoside	108	ERR1218653	APH(3'')-Ib
aminoglycoside	127	ERR1218656	APH(3'')-Ib
aminoglycoside	108	ERR1218660	APH(3'')-Ib
aminoglycoside	108	ERR1218661	APH(3'')-Ib
aminoglycoside	108	ERR1218662	APH(3'')-Ib
aminoglycoside	111	ERR1218664	APH(3'')-Ib
aminoglycoside	108	ERR1218676	APH(3'')-Ib
aminoglycoside	108	ERR1218682	APH(3'')-Ib
aminoglycoside	129	ERR1218684	APH(3'')-Ib
aminoglycoside	130	ERR1218687	APH(3'')-Ib
aminoglycoside	108	ERR1218690	APH(3'')-Ib
aminoglycoside	131	ERR1218691	APH(3'')-Ib
aminoglycoside	111	ERR1218692	APH(3'')-Ib
aminoglycoside	131	ERR1218693	APH(3'')-Ib
aminoglycoside	110	ERR1218697	APH(3'')-Ib
aminoglycoside	108	ERR1218702	APH(3'')-Ib
aminoglycoside	111	ERR1218703	APH(3'')-Ib
aminoglycoside	111	ERR1218704	APH(3'')-Ib
aminoglycoside	108	ERR1218708	APH(3'')-Ib
aminoglycoside	108	ERR1218712	APH(3'')-Ib
aminoglycoside	108	ERR1218713	APH(3'')-Ib
aminoglycoside	108	ERR1218718	APH(3'')-Ib
aminoglycoside	132	ERR1218720	APH(3'')-Ib
aminoglycoside	133	ERR1218723	APH(3'')-Ib
aminoglycoside	108	ERR3061895	APH(3'')-Ib
aminoglycoside	108	ERR3061898	APH(3'')-Ib
aminoglycoside	108	ERR3061946	APH(3'')-Ib
aminoglycoside	108	ERR3061951	APH(3'')-Ib
aminoglycoside	111	ERR3061991	APH(3'')-Ib
aminoglycoside	108	ERR3062124	APH(3'')-Ib
aminoglycoside	108	ERR3062179	APH(3'')-Ib
aminoglycoside	108	ERR3062184	APH(3'')-Ib
aminoglycoside	108	ERR3062197	APH(3'')-Ib
aminoglycoside	111	ERR3062211	APH(3'')-Ib
aminoglycoside	111	ERR3062219	APH(3'')-Ib
aminoglycoside	111	ERR3062220	APH(3'')-Ib
aminoglycoside	108	ERR3062226	APH(3'')-Ib
aminoglycoside	111	ERR3062228	APH(3'')-Ib
aminoglycoside	108	ERR3062229	APH(3'')-Ib
aminoglycoside	111	ERR3062232	APH(3'')-Ib
aminoglycoside	108	ERR3062233	APH(3'')-Ib
aminoglycoside	108	ERR3062245	APH(3'')-Ib
aminoglycoside	111	ERR3062248	APH(3'')-Ib
aminoglycoside	108	ERR3062249	APH(3'')-Ib
aminoglycoside	110	ERR3062251	APH(3'')-Ib
aminoglycoside	108	ERR3062253	APH(3'')-Ib
aminoglycoside	108	ERR3062256	APH(3'')-Ib
aminoglycoside	108	ERR3062257	APH(3'')-Ib
aminoglycoside	109	ERR3062259	APH(3'')-Ib
aminoglycoside	108	ERR3062268	APH(3'')-Ib
aminoglycoside	134	ERR3062269	APH(3'')-Ib
aminoglycoside	108	ERR4034031	APH(3'')-Ib
aminoglycoside	108	ERR4034040	APH(3'')-Ib
aminoglycoside	108	ERR4034045	APH(3'')-Ib
aminoglycoside	108	ERR4034050	APH(3'')-Ib
aminoglycoside	108	ERR4034053	APH(3'')-Ib
aminoglycoside	108	ERR4034057	APH(3'')-Ib
aminoglycoside	108	ERR4034065	APH(3'')-Ib
aminoglycoside	135	ERR4034066	APH(3'')-Ib
aminoglycoside	108	ERR4034072	APH(3'')-Ib
aminoglycoside	111	ERR4034076	APH(3'')-Ib
aminoglycoside	108	ERR4034090	APH(3'')-Ib
aminoglycoside	108	ERR4034092	APH(3'')-Ib
aminoglycoside	112	ERR4034097	APH(3'')-Ib
aminoglycoside	108	ERR4034106	APH(3'')-Ib
aminoglycoside	108	ERR4034108	APH(3'')-Ib
aminoglycoside	108	ERR4034113	APH(3'')-Ib
aminoglycoside	108	ERR4034116	APH(3'')-Ib
aminoglycoside	111	ERR4034120	APH(3'')-Ib
aminoglycoside	108	ERR4034132	APH(3'')-Ib
aminoglycoside	108	ERR4034136	APH(3'')-Ib
aminoglycoside	108	ERR4034145	APH(3'')-Ib
aminoglycoside	136	ERR4034147	APH(3'')-Ib
aminoglycoside	108	ERR4034149	APH(3'')-Ib
aminoglycoside	108	ERR4034154	APH(3'')-Ib
aminoglycoside	108	ERR4034155	APH(3'')-Ib
aminoglycoside	108	ERR4034157	APH(3'')-Ib
aminoglycoside	108	ERR4034159	APH(3'')-Ib
aminoglycoside	108	ERR4034161	APH(3'')-Ib
aminoglycoside	108	ERR4034164	APH(3'')-Ib
aminoglycoside	110	ERR4034165	APH(3'')-Ib
aminoglycoside	108	ERR4034167	APH(3'')-Ib
aminoglycoside	108	ERR4034168	APH(3'')-Ib
aminoglycoside	108	ERR4034173	APH(3'')-Ib
aminoglycoside	108	ERR4034181	APH(3'')-Ib
aminoglycoside	108	ERR4034182	APH(3'')-Ib
aminoglycoside	108	ERR4034183	APH(3'')-Ib
aminoglycoside	108	ERR4034185	APH(3'')-Ib
aminoglycoside	108	ERR4034186	APH(3'')-Ib
aminoglycoside	108	ERR4034187	APH(3'')-Ib
aminoglycoside	112	ERR4034197	APH(3'')-Ib
aminoglycoside	108	ERR4034199	APH(3'')-Ib
aminoglycoside	108	ERR4034200	APH(3'')-Ib
aminoglycoside	108	ERR4034210	APH(3'')-Ib
aminoglycoside	108	ERR4034212	APH(3'')-Ib
aminoglycoside	108	ERR4034213	APH(3'')-Ib
aminoglycoside	108	ERR4034215	APH(3'')-Ib
aminoglycoside	137	ERR4034221	APH(3'')-Ib
aminoglycoside	110	ERR4034222	APH(3'')-Ib
aminoglycoside	108	ERR4034228	APH(3'')-Ib
aminoglycoside	108	ERR4034229	APH(3'')-Ib
aminoglycoside	110	ERR4034230	APH(3'')-Ib
aminoglycoside	108	ERR4034238	APH(3'')-Ib
aminoglycoside	111	ERR4034239	APH(3'')-Ib
aminoglycoside	108	ERR4034241	APH(3'')-Ib
aminoglycoside	108	ERR4034243	APH(3'')-Ib
aminoglycoside	108	ERR4034244	APH(3'')-Ib
aminoglycoside	138	ERR4034248	APH(3'')-Ib
aminoglycoside	108	ERR4034250	APH(3'')-Ib
aminoglycoside	111	ERR4034255	APH(3'')-Ib
aminoglycoside	108	ERR4034260	APH(3'')-Ib
aminoglycoside	108	ERR4034261	APH(3'')-Ib
aminoglycoside	110	ERR4034262	APH(3'')-Ib
aminoglycoside	108	ERR4034264	APH(3'')-Ib
aminoglycoside	109	ERR4034265	APH(3'')-Ib
aminoglycoside	108	ERR4034268	APH(3'')-Ib
aminoglycoside	108	ERR4034273	APH(3'')-Ib
aminoglycoside	108	ERR4034277	APH(3'')-Ib
aminoglycoside	108	ERR4034284	APH(3'')-Ib
aminoglycoside	108	ERR4034288	APH(3'')-Ib
aminoglycoside	108	ERR4034290	APH(3'')-Ib
aminoglycoside	108	ERR4034291	APH(3'')-Ib
aminoglycoside	110	ERR4034293	APH(3'')-Ib
aminoglycoside	108	ERR4034294	APH(3'')-Ib
aminoglycoside	108	ERR4034305	APH(3'')-Ib
aminoglycoside	108	ERR4034313	APH(3'')-Ib
aminoglycoside	111	ERR4034321	APH(3'')-Ib
aminoglycoside	108	ERR4034324	APH(3'')-Ib
aminoglycoside	108	ERR4034331	APH(3'')-Ib
aminoglycoside	108	ERR4034336	APH(3'')-Ib
aminoglycoside	110	ERR4034339	APH(3'')-Ib
aminoglycoside	108	ERR4034346	APH(3'')-Ib
aminoglycoside	108	ERR4034366	APH(3'')-Ib
aminoglycoside	108	ERR4034377	APH(3'')-Ib
aminoglycoside	108	ERR4034382	APH(3'')-Ib
aminoglycoside	108	ERR4034384	APH(3'')-Ib
aminoglycoside	108	ERR4034391	APH(3'')-Ib
aminoglycoside	108	ERR4034392	APH(3'')-Ib
aminoglycoside	108	ERR4034398	APH(3'')-Ib
aminoglycoside	122	ERR4034400	APH(3'')-Ib
aminoglycoside	108	ERR4034401	APH(3'')-Ib
aminoglycoside	111	ERR4034403	APH(3'')-Ib
aminoglycoside	108	ERR4034405	APH(3'')-Ib
aminoglycoside	108	ERR4034410	APH(3'')-Ib
aminoglycoside	108	ERR4034415	APH(3'')-Ib
aminoglycoside	108	ERR4034422	APH(3'')-Ib
aminoglycoside	108	ERR4034428	APH(3'')-Ib
aminoglycoside	112	ERR4034438	APH(3'')-Ib
aminoglycoside	108	ERR4034442	APH(3'')-Ib
aminoglycoside	111	ERR4034447	APH(3'')-Ib
aminoglycoside	108	ERR4034455	APH(3'')-Ib
aminoglycoside	108	ERR4034458	APH(3'')-Ib
aminoglycoside	108	ERR4034460	APH(3'')-Ib
aminoglycoside	111	ERR4034474	APH(3'')-Ib
aminoglycoside	108	ERR4034478	APH(3'')-Ib
aminoglycoside	108	ERR4034479	APH(3'')-Ib
aminoglycoside	112	ERR4034480	APH(3'')-Ib
aminoglycoside	108	ERR4034486	APH(3'')-Ib
aminoglycoside	111	ERR4034490	APH(3'')-Ib
aminoglycoside	108	ERR4034491	APH(3'')-Ib
aminoglycoside	111	ERR4034493	APH(3'')-Ib
aminoglycoside	109	ERR4034495	APH(3'')-Ib
aminoglycoside	108	ERR4034499	APH(3'')-Ib
aminoglycoside	108	ERR4034505	APH(3'')-Ib
aminoglycoside	108	ERR4034506	APH(3'')-Ib
aminoglycoside	108	ERR4034511	APH(3'')-Ib
aminoglycoside	108	ERR4034519	APH(3'')-Ib
aminoglycoside	108	ERR4034522	APH(3'')-Ib
aminoglycoside	109	ERR4034524	APH(3'')-Ib
aminoglycoside	108	ERR4034526	APH(3'')-Ib
aminoglycoside	108	ERR4034527	APH(3'')-Ib
aminoglycoside	108	ERR4034528	APH(3'')-Ib
aminoglycoside	110	ERR4034530	APH(3'')-Ib
aminoglycoside	108	ERR4034539	APH(3'')-Ib
aminoglycoside	111	ERR4034541	APH(3'')-Ib
aminoglycoside	108	ERR4034544	APH(3'')-Ib
aminoglycoside	109	ERR4034546	APH(3'')-Ib
aminoglycoside	108	ERR4034553	APH(3'')-Ib
aminoglycoside	108	ERR4034554	APH(3'')-Ib
aminoglycoside	111	ERR4034555	APH(3'')-Ib
aminoglycoside	112	ERR4034558	APH(3'')-Ib
aminoglycoside	108	ERR4034560	APH(3'')-Ib
aminoglycoside	108	ERR4034566	APH(3'')-Ib
aminoglycoside	108	ERR4034571	APH(3'')-Ib
aminoglycoside	109	ERR4034573	APH(3'')-Ib
aminoglycoside	108	ERR4034577	APH(3'')-Ib
aminoglycoside	108	ERR4034592	APH(3'')-Ib
aminoglycoside	108	ERR4034600	APH(3'')-Ib
aminoglycoside	108	ERR4034602	APH(3'')-Ib
aminoglycoside	108	ERR4034608	APH(3'')-Ib
aminoglycoside	108	ERR4034619	APH(3'')-Ib
aminoglycoside	108	ERR4034621	APH(3'')-Ib
aminoglycoside	139	ERR4034626	APH(3'')-Ib
aminoglycoside	108	ERR4034633	APH(3'')-Ib
aminoglycoside	109	ERR4034635	APH(3'')-Ib
aminoglycoside	108	ERR4034636	APH(3'')-Ib
aminoglycoside	108	ERR4034640	APH(3'')-Ib
aminoglycoside	108	ERR4034644	APH(3'')-Ib
aminoglycoside	108	ERR4034654	APH(3'')-Ib
aminoglycoside	108	ERR4034657	APH(3'')-Ib
aminoglycoside	111	ERR4034674	APH(3'')-Ib
aminoglycoside	111	ERR4034680	APH(3'')-Ib
aminoglycoside	108	ERR4034690	APH(3'')-Ib
aminoglycoside	108	ERR4034692	APH(3'')-Ib
aminoglycoside	108	ERR4034693	APH(3'')-Ib
aminoglycoside	108	ERR4034696	APH(3'')-Ib
aminoglycoside	108	ERR4034699	APH(3'')-Ib
aminoglycoside	108	ERR4034706	APH(3'')-Ib
aminoglycoside	108	ERR4034708	APH(3'')-Ib
aminoglycoside	111	ERR4034711	APH(3'')-Ib
aminoglycoside	112	ERR4034712	APH(3'')-Ib
aminoglycoside	108	ERR4034714	APH(3'')-Ib
aminoglycoside	108	ERR4034715	APH(3'')-Ib
aminoglycoside	108	ERR4034731	APH(3'')-Ib
aminoglycoside	111	ERR4034732	APH(3'')-Ib
aminoglycoside	108	ERR4034734	APH(3'')-Ib
aminoglycoside	108	ERR4034735	APH(3'')-Ib
aminoglycoside	108	ERR4034744	APH(3'')-Ib
aminoglycoside	108	ERR4034745	APH(3'')-Ib
aminoglycoside	108	ERR4034749	APH(3'')-Ib
aminoglycoside	111	ERR4034754	APH(3'')-Ib
aminoglycoside	108	ERR4034755	APH(3'')-Ib
aminoglycoside	108	ERR4034759	APH(3'')-Ib
aminoglycoside	108	ERR4034765	APH(3'')-Ib
aminoglycoside	112	ERR4034772	APH(3'')-Ib
aminoglycoside	108	ERR4034773	APH(3'')-Ib
aminoglycoside	108	ERR4034776	APH(3'')-Ib
